-2.320888028365396316e+00 5.000795943140703415e+00 2.012477721803155095e+00 4.785858751557658053e+00 3.167359274734196095e+00 1.997438721069443535e+00 4.996761534988020337e+00 6.187415449516302068e+00 6.092004543660090476e+00 3.998264475854561795e+00 3.001078980259307638e+00 -5.374282705955714334e+00 1.551271289947850640e+01 9.969100960439533310e+00 3.937458497118481393e+00 5.000601765597245674e+00 3.002886875987627047e+00 4.998607574055864866e+00 1.978764861250501106e+00 5.363077439184917417e+00 -5.310213989918793231e+00 9.924514075393390256e-01 7.101498013116478436e-01 4.023947762596928435e+00 2.995074122909530345e+00 2.995275122226477738e+00 5.867296821974777643e+00 4.001240881134018323e+00 9.922443891280458006e-01 1.351919552929316648e+00
2.002964579542294565e+00 1.004624940107181841e+00 -1.071580648739901109e+00 1.873683517464188597e+00 9.989626633039225823e-01 3.995733794076144374e+00 4.620942308031250612e+00 2.987783654605580264e+00 -3.424907998096414552e+00 1.006452090403852750e+01 9.939716718232720627e-01 1.665134416999625699e+01 -1.939004068292826011e+00 7.880550013370020146e-01 1.341811004875105295e-01 2.002735843383742331e+00 1.791571879051466976e+00 5.788525045084753629e+00 4.055029203665179161e+00 1.637627110753096638e+00 1.507116701282694482e+00 5.004194361610982078e+00 4.347101609255602739e+00 -2.027853617661357077e+00 -1.510787655742489299e+00 4.934352886151899265e-01 1.572670048528345133e+00 6.906783166421830433e-01 -2.319129142760257167e+00 -1.682009850608373824e+00
9.920311952427510738e-01 1.505481732515516535e+00 3.987139687890206563e+00 9.697850071742427636e-01 2.002599098192274329e+00 3.003213495922910425e+00 3.431154065019399901e+00 2.009736390700624042e+00 3.992994511022875948e+00 5.012326903009382661e+00 2.014739084096789590e+00 4.997986564453819724e+00 3.994883536984762618e+00 7.373082244277656017e+00 3.932101741851361520e+00 1.241017216504412435e+00 5.002019734937904083e+00 4.989721545903068822e+00 1.993021097346157289e+00 4.000811534040250805e+00 1.990380795763889932e+00 6.126761952394876865e+00 3.937376475660613995e+00 4.000980221549276017e+00 5.010211922711182098e+00 2.171658883945910112e+00 9.959680393392895681e-01 1.117580698963094532e+00 9.896794038526463000e-01 -2.324832415693057985e+00
2.873327976970507791e+00 1.192994525406646078e+00 4.685945544745886870e+00 1.013992439443657911e+00 2.993056394541877552e+00 2.999533694567062536e+00 3.981269287056147466e+00 8.536327073050050673e-01 -1.137905877142318944e-01 5.012343028303673620e+00 2.010389317392995423e+00 6.995267676463950757e+00 3.281011756751578190e+00 4.985768718144305112e+00 1.456003005015306329e+00 7.737357393584165521e-02 3.278637073989258521e+00 1.004778278788722279e+00 -2.064733323444940538e+00 9.903539204675391172e-01 4.060926708323028045e+00 4.992292165264714754e+00 5.001936408433237169e+00 5.007067227965993794e+00 1.568426263349917971e+00 1.008993114281566017e+00 9.938303930534965192e-01 2.175060048491285869e+00 1.618653855183148416e+00 9.913651267478352791e-01
2.187321324680059575e+00 3.997751583596698577e+00 2.135081390328190221e+00 3.436059174784042103e+00 4.021868824883001459e+00 4.594143571670056048e+00 3.993680564081961482e+00 2.247414690983635666e+00 2.003369867051003617e+00 6.558685349225834571e-01 3.005736084039788203e+00 -1.413300018153752502e+00 3.235586694563796328e+00 1.002959539675807310e+00 1.584438869484491530e+00 1.993546532063171117e+00 1.997195828058283551e+00 1.434917173607715701e-01 5.401191754112226739e-01 5.316796144097909682e+00 7.933289404584497051e-01 -8.643493047155640374e-01 3.939617252495040134e-01 2.993296943111296571e+00 1.767292997503480345e+00 2.754283081057113058e+00 1.998662520375085183e+00 2.951996217253271659e+00 4.990879191093682721e+00 4.003237487796507565e+00
2.345974565982266391e+00 5.589977728748309005e+00 4.820545868437994486e+00 4.788486349282713661e+00 4.346244928813589148e+00 2.999992279649576155e+00 4.618903294080361377e+00 4.000051079280940058e+00 5.137929905959271792e+00 4.361624111257288994e-01 5.001080700417912084e+00 -6.570924065410135739e+00 1.285969282887647047e+01 6.320079390781085493e+00 2.165998862750234011e+00 2.748507725634560472e+00 2.757627557204188840e+00 -1.127346373022133363e-01 -1.584923238521419364e+00 4.566060507135129676e+00 -3.212755778726336109e-01 9.854359615350256618e-01 1.126204512263633717e+00 5.802088206810996240e+00 4.001494733623448319e+00 4.239156665324468776e+00 5.388635802018505672e+00 4.028571946664572856e+00 4.001911389804567065e+00 2.999338477993746643e+00
2.009440744155909453e+00 2.024035111011699417e+00 4.997020725837149513e+00 3.991970447573551350e+00 2.435441064454922255e+00 4.981045091212894960e+00 1.485786701030941614e+01 5.438577157009073737e+00 5.007285378246322693e+00 1.666295020395793358e+01 8.174639150664914311e+00 5.881368416554331180e-01 9.970786552855608331e-01 4.176249998080420411e+00 3.584562030328470872e+00 3.991796461019359032e+00 4.998174372068183935e+00 8.395380557997519588e+00 7.837152385522855980e+00 8.806942619019856977e+00 -2.912201890633665524e+00 5.015370273949537605e+00 1.002575442186097954e+00 4.005349898422278621e+00 2.353443094282952064e-01 4.996905532916328774e+00 2.002458963234858835e+00 4.455275516135157154e+00 1.005446118137706124e+00 5.000992545065861883e+00
2.996732089569859703e+00 4.710844932434668841e+00 2.009211299146305585e+00 4.685450078550364772e+00 6.154781250267210346e+00 1.035431231231761018e+01 3.996176064088011959e+00 9.993061362379811463e-01 9.936370034643570159e-01 3.992628489040148221e+00 1.993708343670145933e+00 8.304147640544060849e+00 -5.984396245670268399e+00 -1.201414293153940438e+00 4.009076811772262161e+00 2.111211480293507137e+00 5.964492401419329681e+00 3.998013189181148785e+00 3.997628676367440459e+00 1.282670592878620219e+01 3.988560211392515154e+00 1.004202309544608651e+00 1.005411251284551000e+00 1.989473470838844404e+00 3.687499344011107016e+00 1.540159350452126485e+00 -2.081286736057317288e+00 1.994315791576775521e+00 9.954106868401222386e+00 2.951619496209056503e+00
1.851115235449941832e+00 1.002682683852877732e+00 2.979197914949412773e+00 -3.529686004057535520e+00 5.001339444568969839e+00 9.975938291110389988e-01 -1.138848428055124806e+01 8.119623868120455779e-01 -8.666699501453430932e-01 -1.267423732584622265e+01 -2.798538642515109753e+00 7.251337976436402322e+00 -4.282022843090694808e-01 6.183488856254120591e+00 4.995690044628921633e+00 1.369333487849500930e+00 1.999768558779230210e+00 9.989585557755018552e-01 3.997054821270968006e+00 -5.971338193071460410e+00 1.071724441550727924e+01 9.934673512265901341e-01 4.999121588883086886e+00 2.006162995627669421e+00 8.210646633300632047e+00 2.367198576973641000e+00 2.999145206723685675e+00 2.001624944246200410e+00 6.516411278641123239e+00 -2.424852938790232670e+00
-3.563097807889464841e-01 4.998357810150393377e+00 1.037853388414223366e+00 4.327779875996512260e+00 4.851972042740350766e+00 5.012074210428817622e+00 3.021697262323277400e+00 4.035103654564968778e+00 -4.022005104642725759e-01 3.999899899135913373e+00 1.992882653109171898e+00 6.235060978661008946e+00 9.119554235139517573e+00 6.578156088371021504e+00 2.994566019523130951e+00 4.779391091798697033e+00 1.701167066070826239e+00 4.995256822554887677e+00 7.656960218716459821e-01 4.986423895022102037e+00 -9.980009191651232348e-01 1.995093596954427895e+00 9.906721991797532434e-01 2.002363200237831542e+00 1.010951268907348544e+00 1.225609747421769757e+00 3.351048089889923531e+00 3.832251310884787099e+00 3.010406285777103008e+00 9.972863818271910930e-01
