5.571100606901455699e+00 5.000513959350204374e+00 2.000694449877901349e+00 1.195143961608872818e+00 1.376546378047582841e+00 2.004138935183880754e+00 5.000086191591813112e+00 2.248683501940254903e+00 1.900607017395784748e+00 4.001487020061847311e+00 2.997723586024780396e+00 1.738523512905653545e+00 4.840377066947723961e+00 2.397769177842149269e+00 4.153314664356436481e+00 5.002796928764252193e+00 3.005893875556713724e+00 5.001405680843543422e+00 2.046592353662473052e+00 5.169703356861729659e+00 2.462111344946285918e+00 9.996202029488784335e-01 -6.809107651069266076e-01 3.169843278143091414e+00 2.999629954888443084e+00 3.002337038031550165e+00 2.219356540775555775e+00 4.000671302564564158e+00 9.985594379109742347e-01 2.185468394901638689e+00
1.998606054746693728e+00 1.000535491159155299e+00 4.677999256586892862e+00 1.202914084144733442e+00 1.002513260260569306e+00 4.001008311114069294e+00 4.370766938757924436e+00 3.001587697177357850e+00 1.175107133083556299e+00 6.502702451911104298e+00 1.004870279883927076e+00 4.474019471511469170e+00 1.170224185867837940e+00 4.954915277184446687e+00 3.408290652395914666e+00 2.004350438067467266e+00 -2.504459243052720718e-01 3.144032199067323674e-01 2.183395522050490811e+00 3.046995669533767437e-01 1.962854208782517151e+00 4.998571699496478615e+00 4.357992524753837582e-01 2.526014721712347644e+00 1.759704486180051264e+00 1.630571545969896174e+00 -9.752149897692261593e-01 1.487173077155883094e+00 1.452655300041311381e+00 9.385119556726855272e-01
4.677544073711429107e+00 5.263754884118949207e+00 4.002087580144857881e+00 1.001467732452272941e+00 2.004584591005438732e+00 3.002337619550474734e+00 7.096315825633579877e+00 2.004662556614735802e+00 3.997076961056237110e+00 5.005005790286619849e+00 1.999858908955545189e+00 4.994799652783726174e+00 4.000531830507433995e+00 4.768971538943837629e+00 2.587591769333766667e+00 2.408453939967550639e+00 5.001375429333354106e+00 5.000648453078376576e+00 2.001226995858563118e+00 4.000251738590023365e+00 2.004211308592692919e+00 4.502886308784503022e+00 5.027620839406310438e-01 3.999724261931247860e+00 4.999107132502947692e+00 5.174870411763760281e+00 1.003585822479278411e+00 4.128938524055514314e+00 1.003808153361700484e+00 2.708072936768159522e+00
2.865535452673360961e+00 -1.209601969028962554e+00 5.307316006639817729e+00 1.000720535885411433e+00 3.001147096833610917e+00 3.000576313980124254e+00 3.997281937670404517e+00 3.492846253547338797e+00 9.516469844342390072e-01 4.998244308229943478e+00 1.994479950709308946e+00 4.232448916465881616e+00 3.007405861619333987e+00 5.007315913250169004e+00 6.227036373982038242e+00 3.925275663770993351e+00 2.118436533587558124e+00 1.002175223649902858e+00 5.652617634058249685e+00 1.002953766146626347e+00 4.336613178229464793e+00 5.001842634372192009e+00 4.997166700103561787e+00 5.001326299748884985e+00 1.617760717537343185e+00 1.002391404053331936e+00 1.002804155132324571e+00 5.066690461439646853e-01 4.364523342146731544e+00 1.001405150336732941e+00
4.026916801215840280e+00 3.998725071344613635e+00 2.532036561419139353e+00 5.761683581742836679e+00 3.998333895373122893e+00 2.206716690955512483e+00 3.998587696827367033e+00 1.029778555356337666e+00 2.000260207071724139e+00 4.517580109901238039e+00 3.008706308280199693e+00 2.838177583139930960e+00 1.913192016141357144e+00 9.999005823609311561e-01 4.166398986965221596e+00 2.000716501404560699e+00 1.999490122172800532e+00 4.950557976657030679e+00 5.126081932471845626e+00 4.864622802808481694e+00 3.720095468215813383e+00 2.553802881029803906e+00 4.056416326431467212e+00 3.003655082187770109e+00 1.087879845447540239e+00 2.530438436880240172e+00 2.006156736517212380e+00 2.661219710364898905e+00 4.998962453257814076e+00 4.002652873297564362e+00
2.506285327482466130e+00 1.059342397592248686e+00 1.571148191646557057e+00 4.980926368513895142e+00 5.539592533888841430e+00 2.999723401242387677e+00 2.717771289458300821e+00 4.001098021868161325e+00 4.806019043059503559e+00 -8.600210017313647537e-02 5.003584909456797014e+00 -1.191626694441507039e+00 4.211711002465268194e+00 -1.271714853522694089e-01 4.130828100339559050e+00 1.734753381629128288e+00 3.790843737836223859e+00 1.552458725924074301e+00 4.632645220780492679e+00 2.912315163618102609e+00 4.142123485198464294e+00 -3.513493993645668834e-01 5.682422648597722059e+00 3.494367857004387345e-01 3.999410967216002977e+00 6.142381274395217972e+00 4.745492141420738719e+00 2.380498140964757425e+00 3.999351662257943474e+00 3.000319683438412710e+00
2.001212417033972013e+00 7.510593592458402412e+00 4.994040783156000529e+00 4.002335563164455046e+00 2.351219558039614022e+00 4.999317142167479133e+00 2.319928423565097653e+00 2.592055411467768522e+00 5.002980665321821618e+00 5.637382555037151022e+00 2.197107976310357369e+00 6.826734163162244684e+00 1.003998157730950913e+00 4.175116785931978214e+00 3.134201624821534971e+00 4.000557399264721425e+00 5.001367719784708399e+00 6.778669591009464312e+00 1.714424586564077924e+00 5.668985642379521295e+00 2.798250643928368753e+00 5.000660215640825079e+00 1.003856667265891067e+00 4.000190532803110877e+00 5.130160747451011360e+00 4.999780494514551421e+00 2.004824785282577793e+00 5.849714011449900219e+00 1.002445307149874232e+00 5.003352378640979481e+00
3.004081206709257934e+00 3.522984452037109637e+00 2.002315064801132305e+00 2.296267088201643602e+00 1.669566242517678933e+00 1.912231844393208036e+00 3.998391190780159032e+00 1.003587673436554972e+00 9.984466831683564969e-01 3.998929121284751087e+00 1.999282434631304506e+00 2.508882484218510456e+00 3.343362484280007596e+00 1.715392084065656242e+00 4.001413464005903364e+00 1.984502260754806846e+00 2.442627949398209708e+00 4.000117738393419664e+00 3.999149151042112660e+00 4.108950733645556852e+00 3.998096908177542375e+00 9.981456954629901457e-01 1.002263779527171605e+00 1.999606060220874504e+00 1.948624382490370843e+00 1.799919889461054634e+00 8.515632087805760086e-01 1.998444435302941358e+00 3.206035359075683822e+00 5.258872770186503454e-01
1.768323879349378069e+00 1.001340660584179698e+00 3.001063875259370128e+00 3.315357351215798332e+00 4.999818202756394214e+00 1.003587750068034801e+00 2.805496868360471296e+00 3.755884474326273370e+00 1.788121171280775190e+00 3.589509791410250727e+00 4.421592716558367719e+00 -2.559840076930229857e-01 1.494856206641753005e+00 2.263904222001694500e+00 4.999082171291755472e+00 2.826745920028440828e+00 1.997980415994475845e+00 1.002444425647978310e+00 4.003813921243763119e+00 2.139621083678695079e+00 3.645177857084000106e+00 1.000118376730580794e+00 4.999042736191588787e+00 1.999299045852140022e+00 8.568834228410699971e-01 3.793759657454841339e+00 3.001107737006142528e+00 1.999731980647094787e+00 3.630333741116006152e+00 2.635020565155812733e+00
2.920931143772691030e+00 5.000791053543490072e+00 2.924717549597291910e+00 2.957638942097661428e+00 1.863511466873834621e+00 2.720587837544772736e+00 2.999348171848596145e+00 -4.421279819252573184e-01 4.729780420603049707e-01 3.997491169627735097e+00 2.000728103576980832e+00 3.307154425134091191e+00 1.254152093331311724e+00 1.278243822364828919e+00 3.001749956960098054e+00 9.325947301726675853e-01 2.234054345824132426e+00 4.997027631329443942e+00 3.689897010256866672e+00 5.000826164721166478e+00 3.055118899351740858e+00 1.998340030039683857e+00 1.004843012633746424e+00 2.002481374430703731e+00 1.002326619164731092e+00 1.956170034782412914e+00 -3.880476349895205512e-01 9.561878069726480467e-01 3.000848954754420816e+00 1.000267272709970401e+00
